outcome;exposure;model;sex;N0;personyears0;cases0;N1;personyears1;cases1;estimate;se;HR;CI_left;CI_right;pval
D42;D01;sex-interaction time-comorbidity-adjusted;men;2721137;39251174.6906654;6370;14345;55761.7298525341;0;;;;;;
D42;D01;sex-interaction time-comorbidity-adjusted;women;2755076;39876051.1914364;10311;25721;111366.010315144;3;-0.21091634;0.5823755;0.809841815413593;0.2586314133169;2.53582408100126;0.717228325887851
D42;D01;sex-interaction time-number_como-adjusted;men;2721137;39251174.6906654;6370;14345;55761.7298525341;0;;;;;;
D42;D01;sex-interaction time-number_como-adjusted;women;2755076;39876051.1914364;10311;25721;111366.010315144;3;-0.41959091;0.58207432;0.657315666085986;0.21004455302065;2.05701066116;0.47099902155955
D42;D02;sex-interaction crude;men;2721916;39279878.2050377;6371;7781;27058.2154802007;0;;;;;;
D42;D02;sex-interaction crude;women;2757336;39951252.4005838;10312;9337;36164.8011677522;0;;;;;;
D42;D02;sex-interaction kessler-adjusted;men;2721916;39279878.2050377;6371;7781;27058.2154802007;0;;;;;;
D42;D02;sex-interaction kessler-adjusted;women;2757336;39951252.4005838;10312;9337;36164.8011677522;0;;;;;;
D42;D02;sex-interaction time-adjusted;men;2721916;39279878.2050377;6371;7781;27058.2154802007;0;;;;;;
D42;D02;sex-interaction time-adjusted;women;2757336;39951252.4005838;10312;9337;36164.8011677522;0;;;;;;
D42;D02;sex-interaction time-comorbidity-adjusted;men;2721916;39279878.2050377;6371;7781;27058.2154802007;0;;;;;;
D42;D02;sex-interaction time-comorbidity-adjusted;women;2757336;39951252.4005838;10312;9337;36164.8011677522;0;;;;;;
D42;D02;sex-interaction time-number_como-adjusted;men;2721916;39279878.2050377;6371;7781;27058.2154802007;0;;;;;;
D42;D02;sex-interaction time-number_como-adjusted;women;2757336;39951252.4005838;10312;9337;36164.8011677522;0;;;;;;
D42;D10;sex-interaction crude;men;2682495;38471084.4835841;5938;86115;835851.936933904;434;1.7819634;0.05028588;5.94151053578643;5.38385621642115;6.55692611908708;4.65664619252066e-275
D42;D10;sex-interaction crude;women;2733778;39487608.7728796;9914;49540;499808.428871923;400;1.8767638;0.05155929;6.53233069016362;5.90446856731463;7.22695764388845;4.24005372965358e-290
D42;D10;sex-interaction kessler-adjusted;men;2682495;38471084.4835841;5938;86115;835851.936933904;434;0.30105648;0.05309604;1.35128565999684;1.21773205070891;1.49948663488826;1.42767176134641e-08
D42;D10;sex-interaction kessler-adjusted;women;2733778;39487608.7728796;9914;49540;499808.428871923;400;0.19917068;0.05420643;1.22039024433179;1.09738275320703;1.35718585343871;0.000238502475235366
D42;D10;sex-interaction time-adjusted;men;2682495;38471084.4835841;5938;86115;835851.936933904;434;1.7808778;0.05028379;5.93506393179855;5.37803670361543;6.54978495235181;9.50220665557397e-275
D42;D10;sex-interaction time-adjusted;women;2733778;39487608.7728796;9914;49540;499808.428871923;400;1.875192;0.05155666;6.52207123780065;5.89522560153072;7.21557004025451;1.20261960761299e-289
D42;D10;sex-interaction time-comorbidity-adjusted;men;2682495;38471084.4835841;5938;86115;835851.936933904;434;0.58652792;0.05383184;1.79773568457291;1.6177227531509;1.99777964752738;1.21022795623374e-27
D42;D10;sex-interaction time-comorbidity-adjusted;women;2733778;39487608.7728796;9914;49540;499808.428871923;400;0.21596984;0.05558795;1.24106494791738;1.11295591241913;1.38392023238486;0.000102249189327013
D42;D10;sex-interaction time-number_como-adjusted;men;2682495;38471084.4835841;5938;86115;835851.936933904;434;0.35064463;0.05167107;1.4199826170157;1.2832182672869;1.57132319888955;1.15211771385945e-11
D42;D10;sex-interaction time-number_como-adjusted;women;2733778;39487608.7728796;9914;49540;499808.428871923;400;0.26803778;0.0533775;1.3073965325229;1.17753091626509;1.45158455684073;5.12561823982175e-07
D42;D11;sex-interaction crude;men;2689564;38673206.5134965;6110;64048;633729.907021485;262;1.8873212;0.06398588;6.60166044522084;5.82355662869007;7.4837291732143;3.24939137694812e-191
D42;D11;sex-interaction crude;women;2741006;39636778.333745;10101;34058;350638.868006588;213;1.8802928;0.07012167;6.55542400936423;5.71364316301802;7.52122292492797;2.17660937577455e-158
D42;D11;sex-interaction kessler-adjusted;men;2689564;38673206.5134965;6110;64048;633729.907021485;262;0.41450925;0.06602551;1.51362774557839;1.32989717649514;1.72274142142529;3.42919237684447e-10
D42;D11;sex-interaction kessler-adjusted;women;2741006;39636778.333745;10101;34058;350638.868006588;213;0.20083507;0.07194174;1.22242314094766;1.06165801439339;1.40753266613652;0.00524424971332436
D42;D11;sex-interaction time-adjusted;men;2689564;38673206.5134965;6110;64048;633729.907021485;262;1.8875121;0.06398649;6.60292082249901;5.82466148792915;7.48516690258196;3.00016520500903e-191
D42;D11;sex-interaction time-adjusted;women;2741006;39636778.333745;10101;34058;350638.868006588;213;1.8803207;0.07012169;6.55560690824552;5.71380235190912;7.52143306480965;2.15392076363642e-158
D42;D11;sex-interaction time-comorbidity-adjusted;men;2689564;38673206.5134965;6110;64048;633729.907021485;262;0.64020316;0.0667996;1.8968662075007;1.66408987077254;2.1622037801887;9.34145635798232e-22
D42;D11;sex-interaction time-comorbidity-adjusted;women;2741006;39636778.333745;10101;34058;350638.868006588;213;0.20069223;0.07274457;1.22224854249632;1.05983739215507;1.40954783317911;0.00580030230206997
D42;D11;sex-interaction time-number_como-adjusted;men;2689564;38673206.5134965;6110;64048;633729.907021485;262;0.50548638;0.06499323;1.65779164110288;1.4595117908359;1.88300851186449;7.39579776276921e-15
D42;D11;sex-interaction time-number_como-adjusted;women;2741006;39636778.333745;10101;34058;350638.868006588;213;0.28834353;0.07136093;1.33421556847934;1.16006806172364;1.53450581212254;5.33064819456995e-05
D42;D12;sex-interaction crude;men;2718546;39150694.7860168;6228;18352;156241.634501086;144;1.6626645;0.08453997;5.27334296418162;4.46812654600246;6.2236701963518;4.11906896262177e-86
D42;D12;sex-interaction crude;women;2757669;39937298.8647877;10221;6172;50118.3369638448;93;1.7292226;0.10434093;5.63627056810505;4.59384854208234;6.91523580411455;1.09579634202194e-61
D42;D12;sex-interaction kessler-adjusted;men;2718546;39150694.7860168;6228;18352;156241.634501086;144;0.00891574;0.08658068;1.00895560359294;0.851479993665561;1.19555528913747;0.917981946515495
D42;D12;sex-interaction kessler-adjusted;women;2757669;39937298.8647877;10221;6172;50118.3369638448;93;-0.08321073;0.10576356;0.920157222056514;0.747886912842589;1.13210874366639;0.431421312863756
D42;D12;sex-interaction time-adjusted;men;2718546;39150694.7860168;6228;18352;156241.634501086;144;1.6594501;0.08453733;5.25641954444933;4.45381030379539;6.20366484933666;8.60683739305721e-86
D42;D12;sex-interaction time-adjusted;women;2757669;39937298.8647877;10221;6172;50118.3369638448;93;1.7216852;0.10433797;5.59394744584885;4.55937948574771;6.86326903139696;3.6061716879964e-61
D42;D12;sex-interaction time-comorbidity-adjusted;men;2718546;39150694.7860168;6228;18352;156241.634501086;144;0.23453575;0.08701266;1.26432167112758;1.06608607706658;1.49941859524259;0.0070299748242854
D42;D12;sex-interaction time-comorbidity-adjusted;women;2757669;39937298.8647877;10221;6172;50118.3369638448;93;-0.22099202;0.10639127;0.801723078014831;0.650824617735584;0.987608452885404;0.037786508492096
D42;D12;sex-interaction time-number_como-adjusted;men;2718546;39150694.7860168;6228;18352;156241.634501086;144;0.04410042;0.08536088;1.04508729728559;0.884083441034335;1.23541218877471;0.605410964015361
D42;D12;sex-interaction time-number_como-adjusted;women;2757669;39937298.8647877;10221;6172;50118.3369638448;93;-0.02150298;0.10537624;0.97872656085965;0.796095110099223;1.20325532562657;0.838307320433658
D42;D20;sex-interaction crude;men;2702353;38876836.4627591;5960;42151;430099.957758815;412;2.2046436;0.05136219;9.06701950618523;8.19869960905572;10.0273026998988;0
D42;D20;sex-interaction crude;women;2734835;39541677.8109139;9808;43482;445739.390837639;506;2.0616153;0.04598772;7.85865364669562;7.18130430807784;8.59989139706193;0
D42;D20;sex-interaction kessler-adjusted;men;2702353;38876836.4627591;5960;42151;430099.957758815;412;0.78436748;0.0545664;2.19102063797339;1.96879031577084;2.4383355594401;7.47536713515554e-47
D42;D20;sex-interaction kessler-adjusted;women;2734835;39541677.8109139;9808;43482;445739.390837639;506;0.4149888;0.04873389;1.51435377983473;1.37640101279992;1.66613316117424;1.66009399796453e-17
D42;D20;sex-interaction time-adjusted;men;2702353;38876836.4627591;5960;42151;430099.957758815;412;2.2016144;0.05135727;9.03959524844839;8.17398050759673;9.99687755308777;0
D42;D20;sex-interaction time-adjusted;women;2734835;39541677.8109139;9808;43482;445739.390837639;506;2.054344;0.04597745;7.80171826640589;7.1294197804507;8.53741395271348;0
D42;D20;sex-interaction time-comorbidity-adjusted;men;2702353;38876836.4627591;5960;42151;430099.957758815;412;0.97362157;0.05562944;2.64751528010775;2.37403222710824;2.95250295188367;1.38539124590763e-68
D42;D20;sex-interaction time-comorbidity-adjusted;women;2734835;39541677.8109139;9808;43482;445739.390837639;506;0.39776335;0.05011265;1.48849173665434;1.34924389912832;1.642110556527;2.06489885242733e-15
D42;D20;sex-interaction time-number_como-adjusted;men;2702353;38876836.4627591;5960;42151;430099.957758815;412;0.71497213;0.05295462;2.04412971156961;1.8426098842715;2.26768906071166;1.53015223061886e-41
D42;D20;sex-interaction time-number_como-adjusted;women;2734835;39541677.8109139;9808;43482;445739.390837639;506;0.48587697;0.04818391;1.62559998634167;1.47910657767659;1.78660236894155;6.51556214787649e-24
D42;D21;sex-interaction crude;men;2711965;39073311.5382513;6198;21838;233624.882266637;174;1.8736798;0.07718846;6.51221601508677;5.59790935391325;7.5758564038745;3.68176933755397e-130
D42;D21;sex-interaction crude;women;2750822;39815803.5943857;10132;16377;171613.607365821;182;1.7827669;0.07503636;5.94628645797172;5.13304133770839;6.88837675638968;8.93119850968763e-125
D42;D21;sex-interaction kessler-adjusted;men;2711965;39073311.5382513;6198;21838;233624.882266637;174;0.44231555;0.07964125;1.55630675555684;1.33138741584213;1.81922308155499;2.7944542915725e-08
D42;D21;sex-interaction kessler-adjusted;women;2750822;39815803.5943857;10132;16377;171613.607365821;182;0.10634777;0.07669475;1.1122086020424;0.956981539385722;1.2926142496449;0.165552512023789
D42;D21;sex-interaction time-adjusted;men;2711965;39073311.5382513;6198;21838;233624.882266637;174;1.8729215;0.07718757;6.50727967353297;5.59367582571555;7.57010060449089;4.64326317908224e-130
D42;D21;sex-interaction time-adjusted;women;2750822;39815803.5943857;10132;16377;171613.607365821;182;1.7794389;0.07503315;5.92653010943798;5.1160191575978;6.86544714867078;2.50298518997529e-124
D42;D21;sex-interaction time-comorbidity-adjusted;men;2711965;39073311.5382513;6198;21838;233624.882266637;174;0.63015144;0.08010229;1.87789494614218;1.60504827902795;2.19712358489433;3.63727983190142e-15
D42;D21;sex-interaction time-comorbidity-adjusted;women;2750822;39815803.5943857;10132;16377;171613.607365821;182;0.02832573;0.07743136;1.02873071831004;0.883877370718365;1.19732321004506;0.714501419939097
D42;D21;sex-interaction time-number_como-adjusted;men;2711965;39073311.5382513;6198;21838;233624.882266637;174;0.38741351;0.07809522;1.4731655340218;1.26408645513475;1.71682615679826;7.02092656485278e-07
D42;D21;sex-interaction time-number_como-adjusted;women;2750822;39815803.5943857;10132;16377;171613.607365821;182;0.18342818;0.07635706;1.20132868288732;1.03434780958799;1.39526626435516;0.0162948991750028
D42;D22;sex-interaction crude;men;2721604;39275717.4633879;6349;2845;31218.9571300248;23;2.1832796;0.2090652;8.87536623122302;5.89155127635183;13.3703539260565;1.57652135520417e-25
D42;D22;sex-interaction crude;women;2756300;39937136.8600268;10261;4536;50280.3417246801;53;2.1557708;0.13794285;8.63454312043295;6.5890407869818;11.3150513570833;4.6930657544229e-55
D42;D22;sex-interaction kessler-adjusted;men;2721604;39275717.4633879;6349;2845;31218.9571300248;23;0.34357038;0.21004186;1.40997275287326;0.934163221333821;2.12813255590008;0.101897495188937
D42;D22;sex-interaction kessler-adjusted;women;2756300;39937136.8600268;10261;4536;50280.3417246801;53;0.2464635;0.1389744;1.27949248088974;0.974411754505052;1.68009160509864;0.0761549441019366
D42;D22;sex-interaction time-adjusted;men;2721604;39275717.4633879;6349;2845;31218.9571300248;23;2.1839726;0.20906566;8.88151899170652;5.89563022101407;13.3796348554703;1.52276772526224e-25
D42;D22;sex-interaction time-adjusted;women;2756300;39937136.8600268;10261;4536;50280.3417246801;53;2.1569819;0.13794387;8.64500675057837;6.59701241999354;11.3287859654535;4.0963493397704e-55
D42;D22;sex-interaction time-comorbidity-adjusted;men;2721604;39275717.4633879;6349;2845;31218.9571300248;23;0.31184991;0.2104124;1.36594966225852;0.904339156436419;2.06318444418187;0.138316607075418
D42;D22;sex-interaction time-comorbidity-adjusted;women;2756300;39937136.8600268;10261;4536;50280.3417246801;53;0.12823336;0.13921024;1.13681825965475;0.865356518647217;1.4934373609443;0.356972690802941
D42;D22;sex-interaction time-number_como-adjusted;men;2721604;39275717.4633879;6349;2845;31218.9571300248;23;0.47870858;0.2095742;1.61398871842515;1.07031253639351;2.43383076870353;0.0223600059588248
D42;D22;sex-interaction time-number_como-adjusted;women;2756300;39937136.8600268;10261;4536;50280.3417246801;53;0.40314152;0.13873918;1.49651866399955;1.14021600662766;1.9641612630249;0.00366372796211326
D42;D30;sex-interaction crude;men;2698365;38606666.4524964;5698;82938;700269.96802156;674;2.4872717;0.04127009;12.0284141897923;11.09377133647;13.0418000815974;0
D42;D30;sex-interaction crude;women;2710682;38734863.9401826;8706;140445;1252553.26156898;1608;2.2548461;0.02784904;9.53382594142325;9.0273872510794;10.0686759693938;0
D42;D30;sex-interaction kessler-adjusted;men;2698365;38606666.4524964;5698;82938;700269.96802156;674;1.4338422;0.04487781;4.19478547352456;3.84157834192744;4.58046761062906;5.417308326083e-224
D42;D30;sex-interaction kessler-adjusted;women;2710682;38734863.9401826;8706;140445;1252553.26156898;1608;1.1501809;0.03282867;3.15876427846588;2.96192054036278;3.36868988581644;6.40092249881234e-269
D42;D30;sex-interaction time-adjusted;men;2698365;38606666.4524964;5698;82938;700269.96802156;674;2.4779275;0.04125297;11.9165417750309;10.9909605254319;12.9200689555271;0
D42;D30;sex-interaction time-adjusted;women;2710682;38734863.9401826;8706;140445;1252553.26156898;1608;2.2456698;0.02782853;9.44674086490939;8.94528773393998;9.97630435409623;0
D42;D30;sex-interaction time-comorbidity-adjusted;men;2698365;38606666.4524964;5698;82938;700269.96802156;674;1.7467118;0.04498769;5.7357114675437;5.2516249754849;6.26442028752723;0
D42;D30;sex-interaction time-comorbidity-adjusted;women;2710682;38734863.9401826;8706;140445;1252553.26156898;1608;1.4141587;0.03357375;4.1130247222961;3.85108666519342;4.39277893149392;0
D42;D30;sex-interaction time-number_como-adjusted;men;2698365;38606666.4524964;5698;82938;700269.96802156;674;1.3899163;0.04370436;4.01451402410777;3.68495136860694;4.37355102893816;5.94144840412108e-222
D42;D30;sex-interaction time-number_como-adjusted;women;2710682;38734863.9401826;8706;140445;1252553.26156898;1608;1.1831087;0.03145537;3.26450681744348;3.0693238949273;3.47210171554325;0
D42;D31;sex-interaction crude;men;2718567;39194329.1056964;6282;13088;112607.314821469;90;2.4138919;0.10648648;11.1773778403617;9.07190462995966;13.7715044946151;9.16033691204265e-114
D42;D31;sex-interaction crude;women;2751138;39814867.2413728;10156;19112;172549.960378771;158;2.0982641;0.08057577;8.15200655485934;6.96110685625548;9.54664426832507;1.70657583067551e-149
D42;D31;sex-interaction kessler-adjusted;men;2718567;39194329.1056964;6282;13088;112607.314821469;90;0.90852462;0.10867563;2.480659916146;2.00475989245887;3.06953148989125;6.27360987299195e-17
D42;D31;sex-interaction kessler-adjusted;women;2751138;39814867.2413728;10156;19112;172549.960378771;158;0.54654767;0.08263203;1.72727957355963;1.46901464606005;2.03094961186274;3.73477886645913e-11
D42;D31;sex-interaction time-adjusted;men;2718567;39194329.1056964;6282;13088;112607.314821469;90;2.4116179;0.10648407;11.1519893607945;9.05134131084514;13.7401587711933;1.47029108072365e-113
D42;D31;sex-interaction time-adjusted;women;2751138;39814867.2413728;10156;19112;172549.960378771;158;2.0955996;0.08057216;8.13031444554026;6.9426327977196;9.52117372606437;3.91957863028679e-149
D42;D31;sex-interaction time-comorbidity-adjusted;men;2718567;39194329.1056964;6282;13088;112607.314821469;90;1.0802956;0.10948486;2.9455501270056;2.37669107941175;3.65056511797494;5.78248083462518e-23
